case,abc,ric3_baseline,ric3_dynamic,ric3_adaptive,ric3_reverse_topo,ric3_reverse_topo_inn,ric3_flip_high,ric3_dynamic_reverse_topo,ric3_multi_mic,ric3_mab,baseline_speedup,dynamic_speedup,dynamic_vs_baseline_ratio,adaptive_vs_baseline_ratio,adaptive_vs_dynamic_ratio,reverse_vs_baseline_ratio,reverse_topo_inn_vs_baseline_ratio,reverse_vs_dynamic_ratio,reverse_topo_inn_vs_dynamic_ratio,flip_vs_baseline_ratio,dynamic_reverse_topo_vs_baseline_ratio,dynamic_reverse_topo_vs_dynamic_ratio,mab_vs_dynamic_ratio
qspiflash_dualflexpress_divfive-p104,0.0,47.11,67.61,56.42,50.65,26.61,40.71,25.19,4.4,26.93,inf,inf,0.6967904156189912,0.8349875930521091,1.1983339241403757,0.9301085883514314,1.7703870725291244,1.334846989141165,2.540774145058249,1.1572095308278063,1.870186581976975,2.6840015879317187,2.5105829929446712
dme3ptimoneg,0.0,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,inf,inf,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
zipcpu-pfcache-p16,0.01,0.25,0.24,0.65,0.29,0.12,0.22,0.25,0.81,0.3,25.0,24.0,1.0416666666666667,0.3846153846153846,0.3692307692307692,0.8620689655172414,2.0833333333333335,0.8275862068965517,2.0,1.1363636363636365,1.0,0.96,0.8
6s340rb63,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
intel016,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc8051gm7daddr,3600.0,235.82,488.25,834.84,517.89,3600.0,590.05,837.8,1619.95,414.01,0.06550555555555555,0.135625,0.48299027137736816,0.28247328829476304,0.5848426045709357,0.4553476607001487,0.06550555555555555,0.9427677692174014,0.135625,0.39966104567409544,0.2814752924325615,0.5827763189305324,1.1793193401125577
bob05,0.02,0.58,0.85,0.91,5.32,1.22,1.61,0.89,0.41,7.55,28.999999999999996,42.5,0.6823529411764706,0.6373626373626373,0.934065934065934,0.10902255639097742,0.47540983606557374,0.15977443609022554,0.6967213114754098,0.3602484472049689,0.6516853932584269,0.9550561797752809,0.11258278145695365
qspiflash_qflexpress_divfive-p121,0.01,1.09,1.11,1.02,1.37,1.54,1.32,1.42,0.11,1.9,109.0,111.00000000000001,0.9819819819819819,1.0686274509803921,1.0882352941176472,0.7956204379562044,0.7077922077922079,0.8102189781021898,0.7207792207792209,0.8257575757575758,0.767605633802817,0.7816901408450705,0.5842105263157895
vis_QF_BV_fru32_p3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
pdtvisns2p4,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
qspiflash_dualflexpress_divfive-p022,0.01,0.02,0.02,0.05,0.02,0.0,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.39999999999999997,0.39999999999999997,1.0,inf,1.0,inf,1.0,1.0,1.0,1.0
139442p1neg,0.02,0.09,0.09,0.12,0.09,0.59,0.09,0.11,0.17,0.07,4.5,4.5,1.0,0.75,0.75,1.0,0.15254237288135594,1.0,0.15254237288135594,1.0,0.8181818181818181,0.8181818181818181,1.2857142857142856
beemandrsn6b1,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bobsynthor,0.01,0.11,0.11,0.23,0.11,0.08,0.12,0.12,0.11,0.12,11.0,11.0,1.0,0.47826086956521735,0.47826086956521735,1.0,1.375,1.0,1.375,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.9166666666666667
brpp1,0.0,0.01,0.02,0.03,0.01,0.03,0.01,0.02,0.02,0.03,inf,inf,0.5,0.33333333333333337,0.6666666666666667,1.0,0.33333333333333337,2.0,0.6666666666666667,1.0,0.5,1.0,0.6666666666666667
fastfir-p063,0.24,0.07,0.06,0.29,0.07,0.24,0.07,0.07,0.07,0.07,0.2916666666666667,0.25,1.1666666666666667,0.24137931034482762,0.20689655172413793,1.0,0.2916666666666667,0.857142857142857,0.25,1.0,1.0,0.857142857142857,0.857142857142857
vcegar_QF_BV_itc99_b13_p22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
bj08autg3f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
oski15a01b11s,0.33,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
pdtvsar8multip19,0.01,0.01,0.01,0.07,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vgasim_imgfifo-p040,0.01,0.04,0.04,0.09,0.04,0.02,0.04,0.04,0.04,0.05,4.0,4.0,1.0,0.4444444444444445,0.4444444444444445,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7999999999999999
eijkS386,0.0,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,inf,inf,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,0.75
atxfifo-p00,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,,,,0.0,0.0,,,,,,,,0.0
yosyshq_appnote_123_veer_axi-p05,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3.83,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bobsmhdlc1,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,147.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.454860403505194
arbitrated_top_n2_w32_d128_e0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
atxfifo-p47,3600.0,3600.0,3600.0,1086.56,262.95,639.8,440.56,297.33,3600.0,39.84,1.0,1.0,1.0,3.3132086585186276,3.3132086585186276,13.690815744438106,5.626758361988122,13.690815744438106,5.626758361988122,8.171418195024515,12.107759055594794,12.107759055594794,90.36144578313252
vis_QF_BV_fru32_p1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
cal147,0.41,12.06,12.84,13.46,13.43,7.57,10.93,11.44,5.05,10.98,29.414634146341466,31.31707317073171,0.9392523364485982,0.8959881129271916,0.9539375928677563,0.8979895755770664,1.5931307793923382,0.9560685033507074,1.6961690885072653,1.1033851784080513,1.0541958041958044,1.1223776223776225,1.169398907103825
dijkstra-u_valuebound1,3600.0,415.09,420.18,359.51,350.7,3600.0,366.86,361.17,2.87,278.54,0.11530277777777777,0.11671666666666666,0.9878861440335094,1.1545993157353063,1.1687574754526995,1.1836042201311663,0.11530277777777777,1.1981180496150556,0.11671666666666666,1.1314670446491848,1.1492925769028435,1.1633856632610682,1.5085086522582034
6s380b129,0.04,0.19,0.18,0.67,0.17,0.16,0.19,0.17,0.24,0.16,4.75,4.5,1.0555555555555556,0.2835820895522388,0.26865671641791045,1.1176470588235294,1.1875,1.0588235294117645,1.125,1.0,1.1176470588235294,1.0588235294117645,1.125
cal143,0.22,10.55,9.11,10.46,11.22,4.65,14.1,10.05,15.78,9.54,47.95454545454546,41.40909090909091,1.1580680570801318,1.008604206500956,0.8709369024856596,0.9402852049910874,2.268817204301075,0.8119429590017825,1.9591397849462362,0.74822695035461,1.0497512437810945,0.9064676616915421,0.9549266247379455
kenflashp09,0.01,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,0.0
cal130,0.17,9.22,7.25,8.86,7.55,6.91,8.81,7.93,12.48,7.21,54.23529411764706,42.647058823529406,1.2717241379310347,1.0406320541760723,0.8182844243792325,1.2211920529801326,1.3342981186685963,0.9602649006622517,1.049204052098408,1.0465380249716232,1.162673392181589,0.914249684741488,1.0055478502080444
pdtvsarmultip06,0.0,0.01,0.01,0.03,0.01,0.11,0.01,0.01,0.03,0.01,inf,inf,1.0,0.33333333333333337,0.33333333333333337,1.0,0.09090909090909091,1.0,0.09090909090909091,1.0,1.0,1.0,1.0
pdtpmsudc16,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc8051gm49pc,3600.0,933.85,848.15,2875.78,3600.0,3600.0,2389.43,1159.33,0.95,3600.0,0.25940277777777776,0.2355972222222222,1.10104344750339,0.32472929083587754,0.29492868021893187,0.25940277777777776,0.25940277777777776,0.2355972222222222,0.2355972222222222,0.39082542698467837,0.805508353963065,0.731586347286795,0.2355972222222222
arbitrated_top_n2_w128_d64_e0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
prodconspold3,0.0,0.27,0.27,0.24,0.21,1.15,0.19,0.2,0.44,1.09,inf,inf,1.0,1.1250000000000002,1.1250000000000002,1.2857142857142858,0.2347826086956522,1.2857142857142858,0.2347826086956522,1.4210526315789473,1.35,1.35,0.2477064220183486
6s282b01,0.01,0.03,0.02,0.16,0.02,0.01,0.02,0.02,0.02,0.02,3.0,2.0,1.5,0.1875,0.125,1.5,3.0,1.0,2.0,1.5,1.5,1.0,1.0
cal150,0.08,8.83,8.26,9.24,8.24,5.08,9.79,8.84,11.28,7.92,110.375,103.25,1.069007263922518,0.9556277056277056,0.8939393939393939,1.0716019417475728,1.7381889763779528,1.0024271844660193,1.625984251968504,0.9019407558733402,0.998868778280543,0.9343891402714932,1.0429292929292928
cal37,0.01,0.08,0.08,0.12,0.08,0.02,0.08,0.08,0.11,0.1,8.0,8.0,1.0,0.6666666666666667,0.6666666666666667,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.7999999999999999
dme6ptimoneg,0.01,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,4.0,4.0,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
atxfifo-p43,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,
pdtswvtma6x4p3,0.0,29.26,29.19,18.36,20.58,340.35,26.0,20.53,0.0,22.26,inf,inf,1.0023980815347722,1.593681917211329,1.5898692810457518,1.4217687074829934,0.08597032466578522,1.4183673469387756,0.08576465403261349,1.1253846153846154,1.4252313687286897,1.4218217243058937,1.3113207547169812
intel007,0.01,13.19,14.68,13.43,12.37,21.68,14.6,12.36,29.02,9.05,1319.0,1468.0,0.8985013623978202,0.9821295606850335,1.0930752047654504,1.0662894098625708,0.6083948339483395,1.186742118027486,0.6771217712177122,0.9034246575342466,1.0671521035598706,1.1877022653721683,1.622099447513812
shift1add262144,3600.0,163.75,160.64,184.98,155.78,0.0,182.43,161.56,0.03,441.98,0.04548611111111111,0.044622222222222216,1.0193600597609562,0.8852308357660288,0.8684182073737701,1.0511618949801,inf,1.031197843112081,inf,0.8976045606534012,1.013555335479079,0.994305521168606,0.3634553599710394
arbitrated_top_n2_w8_d128_e0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cal44,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
fib_37,3600.0,67.05,64.71,51.67,9.83,3.0,4.36,10.14,0.01,8.12,0.018625,0.017974999999999998,1.0361613351877608,1.2976582155989935,1.2523708147861428,6.820956256358087,22.349999999999998,6.5829094608341805,21.569999999999997,15.378440366972475,6.612426035502958,6.381656804733727,7.969211822660099
yosyshq_appnote_123_cv32e40x-p426,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oski15a01b59s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zipcpu-zipmmu-p26,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,62.37,3600.0,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.720057720057724,57.720057720057724,4675.324675324675
vis_QF_BV_vMiim_p2,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,inf,,inf,1.0,0.0,inf,inf,,,inf,inf,,0.0
cal26,0.01,0.05,0.05,0.1,0.07,0.1,0.08,0.07,0.08,0.05,5.0,5.0,1.0,0.5,0.5,0.7142857142857143,0.5,0.7142857142857143,0.5,0.625,0.7142857142857143,0.7142857142857143,1.0
qspiflash_dualflexpress_divfive-p037,0.01,0.04,0.04,0.08,0.12,0.02,0.05,0.09,0.07,0.02,4.0,4.0,1.0,0.5,0.5,0.33333333333333337,2.0,0.33333333333333337,2.0,0.7999999999999999,0.4444444444444445,0.4444444444444445,2.0
cal161,0.1,0.01,0.01,0.33,0.02,0.0,0.02,0.02,0.01,0.01,0.09999999999999999,0.09999999999999999,1.0,0.030303030303030304,0.030303030303030304,0.5,inf,0.5,inf,0.5,0.5,0.5,1.0
pdtvisvending01,0.0,2.91,2.78,2.98,2.46,4.46,2.55,2.45,8.03,0.43,inf,inf,1.0467625899280577,0.976510067114094,0.9328859060402684,1.1829268292682928,0.6524663677130045,1.1300813008130082,0.6233183856502241,1.1411764705882355,1.1877551020408164,1.1346938775510202,6.465116279069767
a17-p12,3600.0,1.72,456.47,3600.0,3600.0,124.07,3600.0,3600.0,3600.0,3600.0,0.00047777777777777776,0.12679722222222223,0.003768046092842903,0.00047777777777777776,0.12679722222222223,0.00047777777777777776,0.013863141774804546,0.12679722222222223,3.6791327476424605,0.00047777777777777776,0.00047777777777777776,0.12679722222222223,0.12679722222222223
pdtpmsretherrtf,3600.0,3600.0,3600.0,3600.0,1432.78,3600.0,1656.06,1965.14,3600.0,28.36,1.0,1.0,1.0,1.0,1.0,2.5125978866259997,1.0,2.5125978866259997,1.0,2.1738342813666174,1.8319305494773908,1.8319305494773908,126.93935119887165
texasifetch1p5,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0
6s393r,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stack-p2,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0,,,,,,,,0.0
pdtvissfeistel,0.01,0.87,0.94,0.93,1.04,70.75,0.98,1.04,2.25,2.22,87.0,93.99999999999999,0.9255319148936171,0.9354838709677419,1.010752688172043,0.8365384615384615,0.012296819787985866,0.9038461538461537,0.013286219081272085,0.8877551020408163,0.8365384615384615,0.9038461538461537,0.4234234234234234
cal196,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtvisns2p2,0.01,0.01,0.01,0.03,0.02,0.04,0.02,0.02,0.02,0.02,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.5
intel039,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h_CRC,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,,,,0.0,0.0,,,,,,,,0.0
cal185,0.01,0.9,0.89,0.96,0.99,0.23,1.28,0.98,3.67,0.79,90.0,89.0,1.0112359550561798,0.9375000000000001,0.9270833333333334,0.9090909090909092,3.9130434782608696,0.898989898989899,3.869565217391304,0.703125,0.9183673469387755,0.9081632653061225,1.1265822784810127
vis_arrays_vsaR_p16,3600.0,12.76,12.82,11.81,13.81,754.79,12.87,13.33,27.71,20.53,0.0035444444444444442,0.0035611111111111112,0.9953198127925117,1.0804403048264182,1.0855207451312447,0.9239681390296886,0.01690536440599372,0.9283128167994207,0.016984856715112816,0.9914529914529915,0.9572393098274569,0.9617404351087772,0.6244520214320506
bjrb07amba9andenv,0.08,5.57,5.56,5.65,6.75,59.42,6.51,6.41,9.38,15.21,69.625,69.5,1.0017985611510793,0.9858407079646018,0.9840707964601768,0.8251851851851852,0.09373948165600808,0.8237037037037036,0.09357118815213732,0.8556067588325653,0.8689547581903276,0.8673946957878315,0.3655489809335963
qspiflash_qflexpress_divfive-p038,0.0,0.06,0.07,0.07,0.06,0.05,0.04,0.06,0.03,0.07,inf,inf,0.857142857142857,0.857142857142857,1.0,1.0,1.2,1.1666666666666667,1.4000000000000001,1.5,1.0,1.1666666666666667,1.0
zipcpu-busdelay-p10,0.0,0.04,0.04,0.08,0.04,0.1,0.04,0.04,0.08,0.06,inf,inf,1.0,0.5,0.5,1.0,0.39999999999999997,1.0,0.39999999999999997,1.0,1.0,1.0,0.6666666666666667
gen73,4.35,4.8,5.28,5.2,5.15,0.1,4.63,4.95,9.74,2.55,1.103448275862069,1.213793103448276,0.9090909090909091,0.923076923076923,1.0153846153846153,0.9320388349514562,47.99999999999999,1.025242718446602,52.8,1.036717062634989,0.9696969696969696,1.0666666666666667,2.070588235294118
oc8051gm12data,0.02,218.39,189.35,84.79,186.42,3600.0,130.36,211.86,1187.05,3473.44,10919.5,9467.5,1.1533667810932136,2.5756575067814595,2.2331642882415377,1.1714944748417553,0.060663888888888885,1.015717197725566,0.05259722222222222,1.67528382939552,1.030822241102615,0.8937505900122722,0.05451368096181307
cal31,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,,,,0.0,0.0,,,,,,,,0.0
h_Barrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
6s9,3600.0,3600.0,805.97,3600.0,3600.0,3600.0,3600.0,1141.5,3600.0,3600.0,1.0,0.22388055555555555,4.466667493827313,1.0,0.22388055555555555,1.0,1.0,0.22388055555555555,0.22388055555555555,1.0,3.1537450722733245,0.7060621988611476,0.22388055555555555
vis_QF_BV_s1269b_p1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
pdtvishuffman1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
pdtvsar8multip13,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
arbitrated_top_n4_w128_d64_e0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mul2,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtswvqis10x6p2,3600.0,3193.52,3192.26,2246.45,3495.63,3600.0,2484.57,3368.33,0.02,3600.0,0.8870888888888889,0.886738888888889,1.0003947046919737,1.421585167709052,1.4210242827572395,0.9135749492938325,0.8870888888888889,0.9132144992462017,0.886738888888889,1.28534112542613,0.9481018783788999,0.9477278057672497,0.886738888888889
vis_arrays_am2901,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,,inf,0.0,0.0,1.0,,,inf,inf,,,inf,1.0
eijks838,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,0.04,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139462p1neg,0.11,0.54,0.54,0.57,0.43,2.65,0.48,0.46,0.82,0.36,4.909090909090909,4.909090909090909,1.0,0.9473684210526317,0.9473684210526317,1.255813953488372,0.2037735849056604,1.255813953488372,0.2037735849056604,1.1250000000000002,1.173913043478261,1.173913043478261,1.5000000000000002
oski15a14b13s,0.05,0.11,0.11,0.5,0.11,0.05,0.11,0.11,0.1,0.09,2.1999999999999997,2.1999999999999997,1.0,0.22,0.22,1.0,2.1999999999999997,1.0,2.1999999999999997,1.0,1.0,1.0,1.2222222222222223
picorv32-check-p20,0.03,0.2,0.2,0.34,0.18,0.04,0.18,0.17,0.09,0.25,6.666666666666667,6.666666666666667,1.0,0.5882352941176471,0.5882352941176471,1.1111111111111112,5.0,1.1111111111111112,5.0,1.1111111111111112,1.1764705882352942,1.1764705882352942,0.8
imgfifo-p001,0.01,0.02,0.02,0.06,0.02,0.01,0.02,0.03,0.02,0.02,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,2.0,1.0,2.0,1.0,0.6666666666666667,0.6666666666666667,1.0
qspiflash_dualflexpress_divthree-p160,0.0,9.92,19.42,26.09,13.08,14.28,6.35,8.83,11.57,6.18,inf,inf,0.5108135942327497,0.3802223073974703,0.7443464929091607,0.7584097859327217,0.6946778711484594,1.4847094801223242,1.3599439775910367,1.5622047244094488,1.1234428086070214,2.1993204983012458,3.142394822006473
dspfilters_fastfir_second-p15,0.69,121.2,220.31,132.49,157.8,388.48,141.66,209.57,538.68,482.61,175.6521739130435,319.2898550724638,0.5501339022286778,0.9147860215865348,1.662842478677636,0.7680608365019012,0.31198517298187806,1.3961343472750316,0.5671077018121911,0.8555696738670056,0.5783270506274754,1.0512477931001576,0.45649696442261867
imgfifo-p047,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cal154,0.1,8.17,7.82,10.16,8.37,4.42,9.87,8.03,10.17,9.14,81.69999999999999,78.2,1.0447570332480818,0.8041338582677166,0.7696850393700787,0.97610513739546,1.8484162895927603,0.934289127837515,1.7692307692307694,0.8277608915906789,1.0174346201743463,0.9738480697384808,0.8555798687089715
shift1add524288,3600.0,855.47,859.65,721.16,902.89,0.0,878.66,900.93,0.03,2418.69,0.23763055555555557,0.23879166666666665,0.9951375559820858,1.1862416107382552,1.1920378279438681,0.9474797594391344,inf,0.9521093377930866,inf,0.9736075387521909,0.9495410298247368,0.9541806799640372,0.3554196693251305
gen12,0.01,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,inf,0.16666666666666669,0.0,inf,inf,,,inf,inf,,0.0
bj08amba2g4f2,0.01,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
vcegar_QF_BV_pj_icu_icctl_p3,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.5,,,inf,inf,,,inf,inf
atxfifo-p35,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,inf,,inf,1.0,0.0,inf,inf,,,inf,inf,,0.0
yosyshq_appnote_123_cv32e40x-p299,3600.0,3600.0,185.17,3600.0,3600.0,3600.0,3600.0,461.89,3600.0,11.65,1.0,0.051436111111111106,19.44159421072528,1.0,0.051436111111111106,1.0,1.0,0.051436111111111106,0.051436111111111106,1.0,7.794063521617701,0.40089631730498604,15.894420600858368
6s102,3600.0,0.78,1.72,1.79,1.57,3600.0,0.64,2.54,1.21,0.69,0.00021666666666666668,0.00047777777777777776,0.4534883720930233,0.43575418994413406,0.9608938547486033,0.4968152866242038,0.00021666666666666668,1.0955414012738853,0.00047777777777777776,1.21875,0.30708661417322836,0.6771653543307087,2.4927536231884058
zipcpu-busdelay-p00,0.01,18.84,1.21,28.93,19.43,153.92,46.14,9.52,80.03,3.86,1884.0,121.0,15.570247933884298,0.6512270998963015,0.04182509505703422,0.9696345856922285,0.12240124740124741,0.06227483273288729,0.007861226611226612,0.4083224967490247,1.9789915966386555,0.12710084033613445,0.3134715025906736
6s105,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,0.05,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cal27,0.01,0.09,0.09,0.15,0.23,0.11,0.17,0.22,0.13,0.11,9.0,9.0,1.0,0.6,0.6,0.3913043478260869,0.8181818181818181,0.3913043478260869,0.8181818181818181,0.5294117647058822,0.40909090909090906,0.40909090909090906,0.8181818181818181
pdtvisvsa16a04,0.01,0.02,0.02,0.06,0.02,0.01,0.02,0.02,0.02,0.09,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.22222222222222224
fastfir-p026,0.08,26.21,26.34,28.32,26.48,54.89,27.18,26.23,70.85,56.05,327.625,329.25,0.9950645406226272,0.925494350282486,0.9300847457627118,0.9898036253776435,0.47750045545636727,0.9947129909365559,0.47986882856622337,0.9643119941133187,0.999237514296607,1.0041936713686619,0.46993755575379126
arbitrated_top_n4_w64_d128_e0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cal35,0.01,0.07,0.07,0.1,0.07,0.02,0.07,0.07,0.09,0.07,7.000000000000001,7.000000000000001,1.0,0.7000000000000001,0.7000000000000001,1.0,3.5000000000000004,1.0,3.5000000000000004,1.0,1.0,1.0,1.0
eijks526,0.0,0.96,1.39,1.7,0.82,6.16,1.45,3.54,0.01,6.85,inf,inf,0.6906474820143885,0.5647058823529412,0.8176470588235294,1.170731707317073,0.15584415584415584,1.6951219512195121,0.22564935064935063,0.6620689655172414,0.2711864406779661,0.3926553672316384,0.20291970802919707
kenflashp05,0.01,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,
pdtpmsvending,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
139444p22,0.09,0.31,0.39,0.38,0.31,9.93,0.31,0.31,0.4,0.4,3.4444444444444446,4.333333333333334,0.7948717948717948,0.8157894736842105,1.0263157894736843,1.0,0.03121852970795569,1.2580645161290323,0.03927492447129909,1.0,1.0,1.2580645161290323,0.975
